_ID,_Gruppo,_DataOraIncidente,_Localizzazione1,_Localizzazione2,_Strada1,_DaSpecificare,_NaturaIncidente,_ParticolaritaStrade,_TipoStrada,_FondoStradale,_Pavimentazione,_Segnaletica,_CondizioneAtmosferica,_Traffico,_Visibilita,_Illuminazione,_NUM_FERITI,_NUM_RISERVATA,_NUM_MORTI,_NUM_ILLESI,_Longitudine,_Latitudine,_CONFERMATO,__prefix,_Strada02,_Strada2,_Chilometrica
2641449,8,02/01/2016T16:00:00,Strada Urbana,all'intersezione con,VIA GIACOMO GALOPINI,VIA ACQUARONI,VIA GIACOMO GALOPINI,,,Tamponamento,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,1,0,0,3,"12,64296","41,86699",False
2640744,7,02/01/2016T16:05:00,Strada Urbana,all'intersezione con,VIA GIOVANNI RUCELLAI,VIA DI TOR SAPIENZA,VIA GIOVANNI RUCELLAI,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,3,"12,59148","41,89752",True
2642724,17,02/01/2016T16:20:00,Strada Urbana,all'intersezione con,VIA DOMENICO MILLELIRE,VIA CIPRO,VIA DOMENICO MILLELIRE,,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,2,,,False
2641480,5,02/01/2016T16:20:00,Strada Urbana,da specificare,,VIA GIUSEPPE ANTONIO ANDRIULLI,,,alt. ponte A24 direzione Via Prenestina,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,2,"12,55694","41,90315",True
2641685,9,02/01/2016T16:30:00,Strada Urbana,da specificare,,VIA GINO CAPPONI,,,PROX VIA F. VALESIO,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,1,"12,52051","41,87527",True
2641634,19,02/01/2016T16:40:00,Strada Urbana,da specificare,,VIA TRIONFALE,,,alt. Via degli Scolopi,Fuoriuscita dalla sede stradale,Curva a visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,1,0,0,0,"12,42296","41,94088",True
2641596,12,02/01/2016T16:40:00,,da specificare,,VIA DI ACQUA ACETOSA OSTIENSE,,,rampa Via Pontina direz. Roma,Scontro frontale fra veicoli in marcia,,,,,,,,,,1,0,0,2,,,False
2640796,1,02/01/2016T16:45:00,Strada Urbana,in prossimit�,del civico n.,VIA DEL CORSO,,196,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Intenso,Buona,Ore Diurne,1,0,0,1,"12,48059","41,90121",True
2641765,2,02/01/2016T17:00:00,Strada Urbana,in corrispondenza,del civico n.,CORSO TRIESTE,,29,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,2,0,0,1,"12,50693","41,91547",False
2642694,17,02/01/2016T17:00:00,Strada Urbana,all'intersezione con,VIA FRANCESCO CARACCIOLO,VIA RUGGERO DI LAURIA,VIA FRANCESCO CARACCIOLO,,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,1,"12,45047","41,90843",True
2641896,2,02/01/2016T17:10:00,Strada Urbana,da specificare,,CIRCONVALLAZIONE SALARIA,,,200 mt. prima uscita VIALE SOMALIA,Tamponamento,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,3,"12,52086","41,93447",True
2641606,19,02/01/2016T17:30:00,Strada Urbana,in corrispondenza,della chilometrica,GALLERIA GIOVANNI XXIII,,1.5,,Ribaltamento senza urto contro ostacolo fisso,Galleria illuminata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,1,0,0,0,"12,44462","41,94111",True
2641574,12,02/01/2016T17:30:00,Strada Urbana,da specificare,,VIALE IGNAZIO SILONE,,,5� ponte,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Con buche,Verticale ed orizzontale,Pioggia in atto,Scarso,Buona,Sufficiente,0,0,0,2,"12,47614","41,8135",True
2651467,18,02/01/2016T17:45:00,Statale,in prossimit�,della chilometrica,VIA AURELIA,,10.9,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Insufficiente,Insufficiente,1,0,0,0,"12,38123","41,88423",True
2640750,7,02/01/2016T17:50:00,Strada Urbana,in corrispondenza,del civico n.,VIALE PALMIRO TOGLIATTI,,879,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,0,0,0,1,"12,57351","41,889",True
2641498,4,02/01/2016T18:00:00,Provinciale entro l'abitato,all'intersezione semaforizzata con,VIA DEL CASALE DI S. BASILIO,VIA NOMENTANA,VIA DEL CASALE DI S. BASILIO,,,Scontro frontale fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,1,0,0,2,"12,55238","41,94111",True
2641453,8,02/01/2016T18:20:00,Strada Urbana,in corrispondenza,del civico n.,VIA CASILINA,,1746,,Tamponamento Multiplo,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,1,0,0,4,"12,66483","41,8641",True
2640775,1,02/01/2016T18:25:00,Strada Urbana,in prossimit�,del palo luce n.,LUNGOTEVERE DE' CENCI,,5,,Investimento di pedone,Curva a visuale libera,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,1,0,0,1,"12,47647","41,89194",True
2651521,18,02/01/2016T18:28:00,Statale entro l'abitato,da specificare,,VIA AURELIA,,,pross. km 10.00 svincolo GRA direz. Civitavecch,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,1,"12,41328","41,8909",True
2641446,8,02/01/2016T18:30:00,Strada Urbana,in corrispondenza,del palo luce n.,VIALE DELLA SORBONA,,23,,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,3,0,0,0,"12,61206","41,85464",False
2651445,18,02/01/2016T18:30:00,Strada Urbana,da specificare,,VIA AURELIA,,,in prossimit� svincolo GRA direzione Civitavecchia,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,0,0,0,2,"12,4138","41,89218",True
2640754,7,02/01/2016T19:00:00,Strada Urbana,in prossimit�,del civico n.,VIALE PALMIRO TOGLIATTI,,549,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,0,0,0,2,"12,57068","41,87557",True
2641639,3,02/01/2016T19:10:00,Strada Urbana,da specificare,,PIAZZALE DEL VERANO,,,fronte civ. 36,Scontro laterale fra veicoli in marcia,Rettilineo,Pi� di due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Sufficiente,Sufficiente,0,0,0,2,"12,51877","41,90164",False
2641762,2,02/01/2016T19:20:00,Strada Urbana,all'intersezione con,VIALE TIZIANO,VIALE PIETRO DE COUBERTIN,VIALE TIZIANO,,,Investimento di pedone,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Insufficiente,Insufficiente,1,0,0,2,"12,47327","41,92956",False
2641483,5,02/01/2016T19:30:00,Strada Urbana,all'intersezione con,VIA GABRIELE GALANTARA,LARGO ANTONIO BELTRAMELLI,VIA GABRIELE GALANTARA,,,Veicolo in marcia contro veicolo arresto,Incrocio,Una carreggiata a senso unico di marcia,Bagnato (umidit� in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Sufficiente,Sufficiente,0,0,0,3,"12,53843","41,91039",True
2642689,17,02/01/2016T19:30:00,Strada Urbana,all'intersezione semaforizzata con,VIA LEONE XIII,PIAZZA PIO XI,VIA LEONE XIII,,,Tamponamento,Intersezione semaforizzata,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,0,0,0,2,"12,43808","41,89445",True
2640782,1,02/01/2016T19:30:00,Strada Urbana,in corrispondenza,del civico n.,PIAZZA DELL'ARA COELI,,1,,Investimento di pedone,Curva a visuale libera,Una carreggiata a senso unico di marcia,Bagnato (pioggia),In cubetti di porfido,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,1,0,0,1,,,False
2641538,19,02/01/2016T19:50:00,Strada Urbana,in prossimit�,della chilometrica,VIA BRACCIANENSE NUOVA,,0.3,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Buona,Sufficiente,1,0,0,0,"12,29673","42,03117",True
2642718,23,02/01/2016T20:00:00,Strada Urbana,in prossimit�,del civico n.,VIALE EGEO,,25,,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Due carreggiate,Bagnato (umidit� in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,2,"12,46316","41,83711",True
2641135,13,02/01/2016T20:00:00,Provinciale,in corrispondenza,della chilometrica,VIA LITORANEA,,3,,Fuoriuscita dalla sede stradale,Curva senza visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Sufficiente,Inesistente,1,0,0,0,"12,37354","41,68762",False
2641569,12,02/01/2016T20:20:00,Provinciale entro l'abitato,in prossimit�,della chilometrica,VIA LAURENTINA,,17,,Ribaltamento senza urto contro ostacolo fisso,Curva senza visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Temporanea di cantiere,Nuvoloso,Scarso,Insufficiente,Inesistente,0,0,0,2,"12,48184","41,78504",True
2641535,4,02/01/2016T20:20:00,Strada Urbana,da specificare,,VIA DI CASAL BOCCONE,,,fronte civico 208,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,0,0,0,2,"12,56118","41,95151",True
2641433,6,02/01/2016T20:40:00,Strada Urbana,in prossimit�,del civico n.,VIA DEL MANDRIONE,,215,,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Scarso,Sufficiente,Sufficiente,1,0,0,1,"12,53712","41,87625",True
2651202,18,02/01/2016T20:45:00,,in prossimit�,del civico n.,VIA ANASTASIO II,,167,,Infortunio per caduta del veicolo,,,,,,,,,,1,0,0,0,"12,44255","41,89783",False
2641550,12,02/01/2016T21:00:00,Strada Urbana,da specificare,,VIADOTTO DELLA MAGLIANA,,,prox. cappellaccio,Fuoriuscita dalla sede stradale,Curva a visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,1,"12,4603","41,83858",True
2654287,2,02/01/2016T21:00:00,Strada Urbana,da specificare,,VIA SALARIA,,,dir. centro prossimit� cavalcavia Tangenziale,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,2,"12,50874","41,93729",True
2640777,10,02/01/2016T21:00:00,Strada Urbana,all'intersezione semaforizzata con,VIALE PAOLO FERDINANDO QUAGLIA,VIA DI TOR BELLA MONACA,VIALE PAOLO FERDINANDO QUAGLIA,,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Sufficiente,Sufficiente,2,0,0,0,"12,63849","41,86689",True
2640814,1,02/01/2016T21:05:00,Strada Urbana,in corrispondenza,del civico n.,PIAZZA DI PORTA MAGGIORE,,10,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,2,"12,51459","41,89226",True
2641487,5,02/01/2016T21:15:00,Strada Urbana,da specificare,,NUOVA CIRCONVALLAZIONE INTERNA,,,pressi Portonaccio  uscita Camesena,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,1,0,0,0,"12,53418","41,90702",True
2641659,18,02/01/2016T21:20:00,Strada Urbana,all'intersezione con,VIA DELLA MADONNA DEL RIPOSO,LARGO S. PIO V,VIA DELLA MADONNA DEL RIPOSO,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,1,0,0,1,"12,4319","41,89662",True
2641743,16,02/01/2016T21:35:00,Strada Urbana,da specificare,,VIA DELLA MAGLIANA,,,fronte civico 303,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,4,"12,4188","41,84128",True
2640920,20,02/01/2016T21:45:00,,in prossimit�,della chilometrica,VIA SACROFANESE,,0.9,,Ribaltamento senza urto contro ostacolo fisso,,,,,,,,,,1,0,0,0,,,False
2641906,16,02/01/2016T22:40:00,Strada Urbana,in corrispondenza,del civico n.,VIALE GIUSTINIANO IMPERATORE,,84,,Tamponamento,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Orizzontale,Sereno,Normale,Sufficiente,Sufficiente,1,0,0,1,"12,48154","41,85627",False
2641512,6,02/01/2016T23:15:00,Strada Urbana,da specificare,,VIA TIBURTINA,,,altezza Via Lucatelli,Veicolo in marcia contro veicolo fermo,Rotatoria,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale,Pioggia in atto,Scarso,Buona,Sufficiente,0,0,0,5,"12,5528","41,91154",True
2642664,17,03/01/2016,,da specificare,,PIAZZA ADRIANA,,,fr v. crescenzio,Veicolo in marcia contro ostacolo fisso,,,,,,,,,,0,0,0,0,,,False
2641934,16,03/01/2016T00:15:00,Strada Urbana,da specificare,,VIA AURELIA ANTICA,,,535,Fuoriuscita dalla sede stradale,Curva a visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Assente,Nuvoloso,Scarso,Buona,Sufficiente,1,0,0,0,"12,43494","41,89015",False
2642731,23,03/01/2016T00:15:00,Strada Urbana,all'intersezione semaforizzata con,CIRCONVALLAZIONE OSTIENSE,VIA CRISTOFORO COLOMBO,CIRCONVALLAZIONE OSTIENSE,,,Tamponamento,Intersezione semaforizzata,Pi� di due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,1,0,0,3,"12,44704","41,80373",True
2641442,20,03/01/2016T00:20:00,Strada Urbana,da specificare,,VIALE DI TOR DI QUINTO,,,prossimit� di via della Stazione di Tor di Quinto,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Due carreggiate,Bagnato (umidit� in atto),Asfaltata,Orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,,,False
2641497,5,03/01/2016T00:30:00,Strada Urbana,all'intersezione con,VIA FRANCESCO ZANARDI,VIALE ETTORE FRANCESCHINI,VIA FRANCESCO ZANARDI,,,Veicolo in marcia contro veicolo in sosta,Incrocio,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Sufficiente,0,0,0,1,"12,57787","41,91337",True
2642740,1,03/01/2016T00:30:00,Strada Urbana,all'intersezione con,VIA CARLO BOTTA,VIA ANGELO POLIZIANO,VIA CARLO BOTTA,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Lastricata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,1,0,0,1,"12,50052","41,8916",True
2641807,2,03/01/2016T00:35:00,Strada Urbana,da specificare,,CORSO D'ITALIA,,,fr. NH HOTEL dir. P.za Fiume,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Sufficiente,Sufficiente,0,0,0,1,"12,4949","41,91101",True
2641644,2,03/01/2016T00:35:00,,da specificare,,CORSO D'ITALIA,,,fr. NH HOTEL dir. P.za Fiume,Veicolo in marcia contro ostacolo fisso,,,,,,,,,,0,0,0,0,,,False
2641551,19,03/01/2016T01:00:00,Strada Urbana,in prossimit�,del civico n.,VIA BRACCIANENSE,,210,,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale,Nuvoloso,Scarso,Insufficiente,Inesistente,0,0,0,2,"12,36712","42,01154",True
2641471,10,03/01/2016T01:00:00,Strada Urbana,all'intersezione con,VIA DELLE VIGNE DI MORENA,VIA DEI SETTE METRI,VIA DELLE VIGNE DI MORENA,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,6,"12,60326","41,81197",True
2641681,2,03/01/2016T01:30:00,Strada Urbana,in corrispondenza,del civico n.,VIA RUGGERO GIOVANNELLI,,2,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Sufficiente,Sufficiente,0,0,0,1,"12,49418","41,91547",True
2641555,6,03/01/2016T01:40:00,Strada Urbana,all'intersezione con,PIAZZA QUINTO CURZIO,VIA STATILIO OTTATO,PIAZZA QUINTO CURZIO,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,0,0,0,3,"12,56818","41,8563",True
2641808,2,03/01/2016T02:30:00,Strada Urbana,in prossimit�,del civico n.,PIAZZA DELLA MARINA,,24,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Sufficiente,Sufficiente,0,0,0,1,"12,47404","41,91595",True
2641576,19,03/01/2016T03:00:00,Strada Urbana,in prossimit�,del civico n.,VIA DELLA CAMILLUCCIA,,fronte 495,,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Una carreggiata a doppio senso,Bagnato (umidit� in atto),Asfaltata,Orizzontale,Nuvoloso,Scarso,Insufficiente,Insufficiente,1,0,0,0,,,False
2641645,3,03/01/2016T04:15:00,Strada Urbana,in prossimit�,del civico n.,VIA GIOVANNI CONTI,,171,,Veicolo in marcia contro veicoli in sosta,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Sufficiente,1,0,0,1,"12,53298","41,9564",False
2642796,1,03/01/2016T04:30:00,Strada Urbana,in prossimit�,del palo luce n.,PIAZZALE OSTIENSE,,8,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,0,0,0,6,"12,48137","41,87628",True
2641769,12,03/01/2016T04:30:00,Strada Urbana,da specificare,,VIADOTTO DELLA MAGLIANA,,,direz. Fiumicino  altezza via del Cappellaccio,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale,Nuvoloso,Scarso,Buona,Insufficiente,0,0,0,1,"12,46075","41,83898",True
2642714,1,03/01/2016T04:30:00,Strada Urbana,all'intersezione semaforizzata con,VIA DI S. CROCE IN GERUSALEMME,VIALE MANZONI,VIA DI S. CROCE IN GERUSALEMME,,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a doppio senso,Bagnato (umidit� in atto),Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,6,0,0,1,"12,50772","41,89117",True
2641793,12,03/01/2016T04:45:00,Comunale extraurbana,da specificare,,VIADOTTO DELLA MAGLIANA,,,altezza cappellaccio,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale,Nuvoloso,Scarso,Buona,Insufficiente,0,0,0,1,"12,46221","41,84062",True
2651346,18,03/01/2016T05:50:00,Strada Urbana,all'intersezione con,VIA DI BOCCEA,VIA ACHILLE LUIGI BONANOME,VIA DI BOCCEA,,,Veicolo in marcia contro ostacolo fisso,Intersezione stradale segnalata,Una carreggiata a doppio senso,Bagnato (umidit� in atto),Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,0,"12,38751","41,91358",True
2642748,23,03/01/2016T07:10:00,Comunale extraurbana,in corrispondenza,della chilometrica,VIA CRISTOFORO COLOMBO,,15.2,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Pi� di due carreggiate,Bagnato (umidit� in atto),Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,"12,42497","41,78812",False
2641484,20,03/01/2016T09:00:00,Strada Urbana,in prossimit�,del palo luce n.,VIA DEI DUE PONTI,,spn9,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Bagnato (umidit� in atto),Asfaltata,Assente,Sereno,Scarso,Buona,Ore Diurne,1,0,0,0,,,False
2641754,16,03/01/2016T09:30:00,Strada Urbana,all'intersezione con,VIA MATTIA MONTECCHI,VIALE DI TRASTEVERE,VIA MATTIA MONTECCHI,,,Tamponamento,Incrocio,Pi� di due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"12,46776","41,88147",True
2641786,12,03/01/2016T09:45:00,Statale,in prossimit�,della chilometrica,VIA PONTINA,,25.7,,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Buona,Ore Diurne,1,0,0,0,"12,45106","41,79235",False
2641421,15,03/01/2016T09:45:00,Strada Urbana,in corrispondenza,del civico n.,VIA PIETRO FRATTINI,,42,,Investimento di pedone,Curva a visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,2,"12,44708","41,85458",True
