ID,Gruppo,_DataOraIncidente,_Localizzazione1,_Localizzazione2,Strada02,Strada1,Strada2,Chilometrica,DaSpecificare,_NaturaIncidente,_ParticolaritaStrade,_TipoStrada,_FondoStradale,_Pavimentazione,_Segnaletica,_CondizioneAtmosferica,_Traffico,_Visibilita,_Illuminazione,NUM_FERITI,_NUM_RISERVATA,_NUM_MORTI,_NUM_ILLESI,Longitudine,Latitudine,CONFERMATO
2676266,17,31/01/2016 23:00:00,Strada Urbana,in prossimit•À_,del civico n.,VIA ENNIO QUIRINO VISCONTI,,7,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,1,"1,247,191","4,190,835",True
2676163,4,31/01/2016 23:30:00,Strada Urbana,da specificare,,VIA DI S. BASILIO,,,altezza fronte civico 19,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Nuvoloso,Scarso,Buona,Sufficiente,1,0,0,1,"1,248,982","4,190,505",False
2675975,10,31/01/2016 23:50:00,,in prossimit•À_,del civico n.,VIA DEI SETTE METRI,,68,,Tamponamento,,,,,,,,,,1,0,0,3,,,False
2676317,3,31/01/2016 23:50:00,Strada Urbana,all'intersezione semaforizzata con,VIA GIOVANNI PAISIELLO,VIALE GIOACCHINO ROSSINI,VIA GIOVANNI PAISIELLO,,,Veicolo in marcia contro ostacolo fisso,Incrocio,Due carreggiate,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,0,0,0,2,"1,249,179","4,192,076",False
2676185,16,1/2/16 1:15,Strada Urbana,in prossimit•À_,del civico n.,VIA DELLA MAGLIANA,,305,,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Una carreggiata a doppio senso,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Insufficiente,0,0,0,1,"1,245,542","4,184,283",True
2676024,7,1/2/16 1:30,,da specificare,,VIA TIBURTINA,,,rampa Tangenziale direzione GRA,Tamponamento,,,,,,,,,,1,0,0,1,,,False
2675868,20,1/2/16 1:35,Statale,da specificare,,VIA CASSIA,,,fronte palo Acea 309,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,3,0,0,1,,,False
2676115,1,1/2/16 2:00,Strada Urbana,all'intersezione con,PONTE SUBLICIO,LUNGOTEVERE AVENTINO,PONTE SUBLICIO,,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a doppio senso,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,3,0,0,0,"124,756","4,188,295",False
2676776,15,1/2/16 6:45,Strada Urbana,da specificare,,VICOLO PIAN DUE TORRI,,,prossimit•À_ intersez. con Via Pian Due Torri,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,1,"1,246,535","4,184,821",True
2677844,1,1/2/16 7:30,Strada Urbana,in prossimit•À_,del civico n.,VIA EMANUELE FILIBERTO,,178,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,3,,,False
2675991,20,1/2/16 7:45,Strada Urbana,in prossimit•À_,del civico n.,VIA BRACCIANENSE,,98,,Veicolo in marcia contro ostacolo accidentale,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,236,827","4,201,102",True
2677386,19,1/2/16 7:45,Strada Urbana,in prossimit•À_,del civico n.,VIA MARZIALE,,35,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Intenso,Buona,Ore Diurne,0,0,0,1,"1,244,221","4,191,259",True
2680751,18,1/2/16 7:50,Strada Urbana,da specificare,,VIA MATTIA BATTISTINI,,,fronte civico 149A,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,241,843","4,191,376",True
2677748,17,1/2/16 7:55,Strada Urbana,all'intersezione con,VIA PASQUALE LEONARDI CATTOLICA,VIA GIUSEPPE PALUMBO,VIA PASQUALE LEONARDI CATTOLICA,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,4,"124,552","4,191,445",False
2677621,16,1/2/16 8:00,Strada Urbana,in corrispondenza,del civico n.,VIA IPPOLITO NIEVO,,58,,Investimento di pedone,Rettilineo,Due carreggiate,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,,,False
2677966,12,1/2/16 8:15,Strada Urbana,in prossimit•À_,del civico n.,VIALE DON PASQUINO BORGHI,,180,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"1,244,373","4,181,091",False
2690833,18,1/2/16 8:20,Strada Urbana,in corrispondenza,del civico n.,VIA GREGORIO VII,,215,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,244,618","4,189,531",False
2678068,17,1/2/16 9:05,Strada Urbana,in corrispondenza,del civico n.,VIA ANASTASIO II,,307,,Investimento di pedone,Rettilineo,Due carreggiate,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,,,False
2677284,8,1/2/16 9:20,,da specificare,,VIALE HEIDELBERG,,,IN PROX. VIA MONTPELLIER,Investimento di pedone,,,,,,,,,,1,0,0,1,,,False
2677348,11,1/2/16 9:20,Strada Urbana,all'intersezione semaforizzata con,VIA LEON PANCALDO,VIA DELLE SETTE CHIESE,VIA LEON PANCALDO,,,Investimento di pedone,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,1,"1,250,059","4,185,968",False
2690603,18,1/2/16 9:30,Strada Urbana,da specificare,,VIA NICOLO' V,,,prossimit•À_ viale vaticano,Investimento di pedone,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,"1,245,049","4,190,042",True
2676922,15,1/2/16 9:45,,da specificare,,VIA DELLA MAGLIANA,,,prossimit•À_ fronte civ. 80,Investimento di pedone,,,,,,,,,,2,0,0,1,"1,242,401","4,183,394",False
2679112,12,1/2/16 10:10,Provinciale,da specificare,,VIA OSTIENSE,,,direzione Roma centro altezza GRA,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,1,"1,242,003","4,180,613",False
2677285,11,1/2/16 10:40,Provinciale entro l'abitato,da specificare,,VIA ARDEATINA,,,prossimit•À_ palo acea 48,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,3,"1,251,304","4,185,362",True
2679773,12,1/2/16 10:40,Strada Urbana,in corrispondenza,del civico n.,VIALE DELL'UMANESIMO,,42,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"1,247,391","418,221",True
2678452,1,1/2/16 10:50,Strada Urbana,all'intersezione con,VIA GUERRIERI,VIALE DI PORTA ARDEATINA,VIA GUERRIERI,,,Tamponamento Multiplo,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,4,"1,249,149","4,187,481",True
2677464,4,1/2/16 11:10,Strada Urbana,all'intersezione semaforizzata con,PIAZZA MENENIO AGRIPPA,VIA MAIELLA,PIAZZA MENENIO AGRIPPA,,,Investimento di pedone,Intersezione non regolata/non segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"1,253,465","4,193,511",False
2677240,10,1/2/16 11:15,Strada Urbana,in prossimit•À_,del civico n.,VIA TUSCOLANA,,1019,,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"1,256,728","4,185,421",True
2679833,12,1/2/16 11:40,Strada Urbana,in prossimit•À_,del civico n.,VIA DELLE MONTAGNE ROCCIOSE,,72,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,"1,247,533","4,182,556",True
2677647,2,1/2/16 11:50,Strada Urbana,in prossimit•À_,del civico n.,CORSO TRIESTE,,133,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,,,False
2691603,18,1/2/16 12:00,Strada Urbana,in prossimit•À_,del civico n.,VIA BALDO DEGLI UBALDI,,249,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"124,376","4,190,073",False
2679858,12,1/2/16 12:00,Strada Urbana,da specificare,,VIA PAGODA BIANCA,,,prox. via Cina,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,243,061","4,180,937",True
2677295,11,1/2/16 12:10,Strada Urbana,in corrispondenza,del civico n.,VIA GIULIO ARISTIDE SARTORIO,,102,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,250,621","4,185,324",True
2677356,13,1/2/16 12:20,Strada Urbana,in corrispondenza,del civico n.,VIA ERMANNO WOLF FERRARI,,280,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,237,278","4,175,279",True
2676941,15,1/2/16 12:30,Strada Urbana,da specificare,,VIA PIETRO FRATTINI,,,FRONTE CIV. 226,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,1,"1,244,857","418,502",True
2676470,10,1/2/16 12:30,Strada Urbana,da specificare,,VIA DELLE CAPANNELLE,,,prossimita via dello scale delle capannelle,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,3,0,0,1,,,False
2679376,18,1/2/16 12:40,Strada Urbana,da specificare,,VIA DI CASTEL DI GUIDO,,,192 all'altezza di via Fosso delle Grotte,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,"122,833","4,190,325",True
2677269,8,1/2/16 12:40,Strada Urbana,da specificare,,VIA DOMENICO PARASACCHI,,,ALT. VIA PLACIDI,Veicolo in marcia contro ostacolo accidentale,Pendenza,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,0,0,0,1,"1,263,231","4,186,692",True
2677292,8,1/2/16 12:45,Statale entro l'abitato,all'intersezione con,VIA CARLO SANTARELLI,VIA CASILINA,VIA CARLO SANTARELLI,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,1,0,0,2,,,False
2677669,2,1/2/16 12:55,,in corrispondenza,del civico n.,VIA DEL FORO ITALICO,,491,,Tamponamento,,,,,,,,,,1,0,0,1,"1,249,529","4,194,006",False
2677294,11,1/2/16 13:00,Strada Urbana,in prossimit•À_,del civico n.,VIA LAURENTINA,,7/C,,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,247,741","418,511",True
2677481,4,1/2/16 13:15,Strada Urbana,da specificare,,VIA DI CASAL BOCCONE,,,alla rotatoria con Via Ugo Ojetti,Scontro laterale fra veicoli in marcia,Rotatoria,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,256,118","4,195,151",True
2676581,7,1/2/16 13:30,Strada Urbana,all'intersezione con,VIA GUGLIELMO SANSONI,VIA SALVIATI,VIA GUGLIELMO SANSONI,,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,258,325","4,190,681",True
2677670,2,1/2/16 13:45,,in prossimit•À_,del civico n.,VIA CHIANA,,112,,Scontro frontale/laterale SX fra veicoli in marcia,,,,,,,,,,1,0,0,1,,,False
2677682,2,1/2/16 13:55,,all'intersezione con,VIA PIER DELLA FRANCESCA,VIALE DEL VIGNOLA,VIA PIER DELLA FRANCESCA,,,Scontro frontale/laterale SX fra veicoli in marcia,,,,,,,,,,1,0,0,2,,,False
2676897,6,1/2/16 14:00,Strada Urbana,in corrispondenza,del civico n.,VIA CASILINA,,403,,Veicolo in marcia contro veicolo fermo,Rettilineo,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,"1,253,982","4,188,118",True
2676653,20,1/2/16 14:10,Strada Urbana,in prossimit•À_,del civico n.,VIALE DI TOR DI QUINTO,,113,,Tamponamento,Rettilineo,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,,,False
2677275,5,1/2/16 14:20,Strada Urbana,all'intersezione semaforizzata con,VIA DEI DURANTINI,VIA DEI MONTI TIBURTINI,VIA DEI DURANTINI,,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,254,302","4,191,714",True
2677270,13,1/2/16 14:30,Strada Urbana,da specificare,,VIA DI CASTEL FUSANO,,,altezza Via del Mare,Tamponamento,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,"1,230,484","4,175,872",False
2677693,2,1/2/16 14:40,Strada Urbana,da specificare,,VIA DEL FORO ITALICO,,,alt. palina fermata Atac n. 78166 dir. Stadio,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,248,104","4,194,025",True
2677659,16,1/2/16 14:45,,in prossimit•À_,del civico n.,PIAZZA DI S. PANCRAZIO,,9A,,Scontro frontale fra veicoli in marcia,,,,,,,,,,1,0,0,1,,,False
2679732,12,1/2/16 14:45,Provinciale,da specificare,,VIA ARDEATINA,,,civ. 1188 (area parcheggio ristorante),Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,"1,254,079","4,177,788",False
2677541,4,1/2/16 14:55,Strada Urbana,in corrispondenza,del civico n.,VIA SEGGIANO,,5,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,251,522","4,195,173",True
2676772,15,1/2/16 15:10,Comunale extraurbana,in prossimit•À_,del civico n.,VIA DELLA MAGLIANA,,1171,,Scontro frontale/laterale DX fra veicoli in marcia,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,1,0,0,1,"1,236,776","4,181,976",False
2676764,19,1/2/16 15:10,Strada Urbana,da specificare,,VIA TORRESINA,,,in corrispondenza della cunetta,Infortunio per caduta del veicolo,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,"1,240,247","4,192,769",True
2677705,2,1/2/16 15:10,,all'intersezione con,VIA ANTONIO BERTOLONI,PIAZZA PITAGORA,VIA ANTONIO BERTOLONI,,,Scontro laterale fra veicoli in marcia,,,,,,,,,,1,0,0,2,"1,249,004","4,192,199",False
2677241,5,1/2/16 15:20,Strada Urbana,da specificare,,VIALE PALMIRO TOGLIATTI,,,p.t•À_ svincolo A24 dir. Tiburtina ,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,"1,257,297","4,190,851",False
2677960,18,1/2/16 15:30,Statale,in prossimit•À_,del civico n.,VIA AURELIA,,770,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,241,255","4,189,055",True
2676863,7,1/2/16 15:35,Strada Urbana,da specificare,,VIA GIUSEPPE ROSATI,,,in prossimit•À_ di via De Pisis,Scontro laterale fra veicoli in marcia,Pendenza,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"125,896","4,189,964",True
2677331,11,1/2/16 16:00,Strada Urbana,all'intersezione con,VIA DEI GEORGOFILI,VIA ANDREA MANTEGNA,VIA DEI GEORGOFILI,,,Tamponamento,Incrocio,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"1,249,387","4,185,193",True
2677874,1,1/2/16 16:28,Strada Urbana,in prossimit•À_,del civico n.,VIA SALLUSTIANA,,49,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Acciotolata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,1,"1,249,144","4,190,603",False
2676947,19,1/2/16 16:30,Strada Urbana,da specificare,,VIA CESARE CASTIGLIONI,,,area parcheggio fronte fm3,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,242,312","4,193,713",True
2679730,12,1/2/16 16:30,Strada Urbana,da specificare,,VIA DOMENICO SANSOTTA,,,ALTEZZA PIAZZA HAZON,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,"124,367","4,181,778",True
2682866,18,1/2/16 16:30,Strada Urbana,all'intersezione con,VIA DI VAL CANNUTA,VIA DI BOCCEA,VIA DI VAL CANNUTA,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,3,"1,241,635","419,035",True
2678474,1,1/2/16 16:50,Strada Urbana,in prossimit•À_,del civico n.,VIA DOMENICO FONTANA,,32,,Investimento di pedone,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,2,0,0,1,,,False
2677427,13,1/2/16 17:15,Strada Urbana,da specificare,,VIADOTTO ZELIA NUTTALL,,,.,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,"1,233,652","4,177,457",False
2691480,18,1/2/16 17:15,Statale,in prossimit•À_,della chilometrica,VIA AURELIA,,8.7,,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,241,345","4,189,141",True
2677274,11,1/2/16 17:15,Strada Urbana,all'intersezione semaforizzata con,VIA EFESO,VIALE GUGLIELMO MARCONI,VIA EFESO,,,Scontro frontale fra veicoli in marcia,Incrocio,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,1,"1,247,246","418,539",False
2677673,17,1/2/16 17:20,Strada Urbana,da specificare,,VIALE DELLE MEDAGLIE D'ORO,,,in prossimit•À_ di p.le degli Eroi,Tamponamento Multiplo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,6,"1,244,856","4,190,951",True
2679720,12,1/2/16 17:30,Provinciale,da specificare,,VIA DI PRATICA,,,dir.Pomezia prox km 1.700,Fuoriuscita dalla sede stradale,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Insufficiente,Insufficiente,0,0,0,2,"1,243,218","4,170,145",True
2677628,1,1/2/16 18:00,Strada Urbana,in prossimit•À_,del civico n.,VIA MERULANA,,24,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,1,0,0,1,"1,249,986","4,189,596",False
2691669,18,1/2/16 18:00,Strada Urbana,all'intersezione con,VIA DI BOCCEA,PIAZZA DEI GIURECONSULTI,VIA DI BOCCEA,,,Tamponamento Multiplo,Intersezione non regolata/non segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Sufficiente,0,0,0,4,"1,242,561","4,190,196",True
2676969,10,1/2/16 18:15,Statale entro l'abitato,all'intersezione semaforizzata con,VIA ACERENZA,VIA APPIA NUOVA,VIA ACERENZA,,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione semaforizzata,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,3,0,0,0,"1,255,158","418,418",True
2678968,12,1/2/16 18:15,Strada Urbana,da specificare,,VIA PADRE GIOVANNI ANTONIO FILIPPINI,,,in prossimit•À_ via B.V. del Carmelo,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Con buche,Verticale ed orizzontale,Nevicata in atto,Scarso,Buona,Sufficiente,0,0,0,1,"12,437","4,180,717",True
2677773,7,1/2/16 18:45,Strada Urbana,in corrispondenza,del civico n.,VIA GALATEA,,5,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,1,"1,261,102","4,191,251",True
2677022,15,1/2/16 19:00,Strada Urbana,in prossimit•À_,del civico n.,VIALE GUGLIELMO MARCONI,,139,,Veicolo in marcia contro veicolo fermo,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Sufficiente,0,0,0,2,"1,246,889","4,186,679",True
2677707,2,1/2/16 19:10,,da specificare,,VIA DELL'AGONISTICA,,,alt. via del Pentathlon,Veicolo in marcia contro ostacolo accidentale,,,,,,,,,,1,0,0,0,,,False
2691445,18,1/2/16 19:10,Strada Urbana,in prossimit•À_,del civico n.,VIA AURELIA,,768,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Sufficiente,Sufficiente,1,0,0,2,"124,129","4,189,146",True
2677279,8,1/2/16 19:10,Strada Urbana,all'intersezione con,VIA COLUMBIA,VIALE DELLA SORBONA,VIA COLUMBIA,,,Fuoriuscita dalla sede stradale,Rotatoria,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Insufficiente,1,0,0,0,"1,261,206","4,185,464",False
