_IDProtocollo,_IDVeicolo,_Progressivo,_TipoPersona,_AnnoNascita,_Sesso,_TipoLesione,_Deceduto,_CinturaCascoUtilizzato,_DecedutoDopo,__prefix,_Airbag
2639840,1022394,1,Conducente,1974,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2639889,1022413,1,Conducente,1964,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2639889,1022414,2,Conducente,1965,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2640191,1022473,1,Passeggero,1950,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2640200,1022477,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2641506,1022865,2,Conducente,1993,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2641513,1022875,1,Conducente,1928,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesistente
2641585,1023243,1,Conducente,1972,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2641617,1022913,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2641635,1022954,1,Conducente,1990,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2641701,1022977,1,Conducente,1986,M,Rimandato,False,,NON DECEDUTO,z,
2642563,1023196,2,Conducente,1981,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2644696,1023742,1,Conducente,1980,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2644914,1023865,1,Conducente,1992,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2644939,1023851,4,Conducente,1971,M,Rimandato,False,,NON DECEDUTO,z,
2645620,1024086,1,Conducente,1970,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2645968,1024262,2,Conducente,1995,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2646568,1024360,1,Passeggero,1937,F,Rimandato,False,,NON DECEDUTO,z,
2646568,1024360,1,Conducente,1962,F,Rimandato,False,,NON DECEDUTO,z,
2646674,1024385,1,Conducente,1976,M,Ricoverato,False,,NON DECEDUTO,z,
2646715,1024394,1,Conducente,1982,M,Rimandato,False,,NON DECEDUTO,z,
2646781,1024409,1,Conducente,1967,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2646800,1024428,1,Conducente,1963,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2649057,1024922,1,Conducente,1986,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2650493,1025432,2,Conducente,1966,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2650642,1025502,1,Conducente,1982,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
